"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs","year"
"1803","8","BF","00m","B","8BF00mB","28/8","Araneae","Uloboridae","","",1,"2","","","Uloboridae__","Uloboridae_","8BF00m","8BF","8BFB"," ","8BF00m 2","Araneae_Uloboridae__","F_Araneae_Uloboridae__","2018"
"1804","8","BF","00m","B","8BF00mB","28/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF00m","8BF","8BFB"," ","8BF00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1805","8","BF","00m","B","8BF00mB","28/8","Neuroptera","","","",0,"2","","","__","_","8BF00m","8BF","8BFB"," ","8BF00m 2","Neuroptera___","O_Neuroptera___","2018"
"1806","8","BF","00m","B","8BF00mB","28/8","Opiliones","Phalangiidae","Phalangium","opilio",1,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","8BF00m","8BF","8BFB","Phalangium opilio","8BF00m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"1807","8","BF","05m","B","8BF05mB","28/8","Araneae","Araneidae","Mangora","acalypha",2,"2","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","8BF05m","8BF","8BFB","Mangora acalypha","8BF05m 2","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018"
"1808","8","BF","05m","B","8BF05mB","28/8","Araneae","Araneidae","","",1,"2","","","Araneidae__","Araneidae_","8BF05m","8BF","8BFB"," ","8BF05m 2","Araneae_Araneidae__","F_Araneae_Araneidae__","2018"
"1809","8","BF","05m","B","8BF05mB","28/8","Araneae","Linyphiidae","Tenuiphantes","sp.",4,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","8BF05m","8BF","8BFB","Tenuiphantes sp.","8BF05m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"1810","8","BF","05m","B","8BF05mB","28/8","Araneae","Oxyopidae","Oxyopes","sp.",7,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","8BF05m","8BF","8BFB","Oxyopes sp.","8BF05m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"1811","8","BF","05m","B","8BF05mB","28/8","Araneae","Salticidae","Evarcha","arcuata",3,"2","x","x","Salticidae_Evarcha_arcuata","Salticidae_Evarcha","8BF05m","8BF","8BFB","Evarcha arcuata","8BF05m 2","Araneae_Salticidae_Evarcha_arcuata","S_Araneae_Salticidae_Evarcha_arcuata","2018"
"1812","8","BF","05m","B","8BF05mB","28/8","Araneae","Salticidae","Pseudeuophrys","sp.",2,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","8BF05m","8BF","8BFB","Pseudeuophrys sp.","8BF05m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018"
"1813","8","BF","05m","B","8BF05mB","28/8","Araneae","Salticidae","","",1,"2","","","Salticidae__","Salticidae_","8BF05m","8BF","8BFB"," ","8BF05m 2","Araneae_Salticidae__","F_Araneae_Salticidae__","2018"
"1814","8","BF","05m","B","8BF05mB","28/8","Araneae","Theridiidae","Cryptachaea","sp.",1,"2","","x","Theridiidae_Cryptachaea_sp.","Theridiidae_Cryptachaea","8BF05m","8BF","8BFB","Cryptachaea sp.","8BF05m 2","Araneae_Theridiidae_Cryptachaea_sp.","G_Araneae_Theridiidae_Cryptachaea_sp.","2018"
"1815","8","BF","05m","B","8BF05mB","28/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF05m","8BF","8BFB"," ","8BF05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1816","8","BF","05m","B","8BF05mB","28/8","Neuroptera","","","",0,"2","","","__","_","8BF05m","8BF","8BFB"," ","8BF05m 2","Neuroptera___","O_Neuroptera___","2018"
"1817","8","BF","05m","B","8BF05mB","28/8","Opiliones","Phalangiidae","","",2,"2","","","Phalangiidae__","Phalangiidae_","8BF05m","8BF","8BFB"," ","8BF05m 2","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"1818","8","BF","20m","B","8BF20mB","28/8","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","8BF20m","8BF","8BFB","Tenuiphantes sp.","8BF20m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"1819","8","BF","20m","B","8BF20mB","28/8","Araneae","Oxyopidae","Oxyopes","sp.",6,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","8BF20m","8BF","8BFB","Oxyopes sp.","8BF20m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"1820","8","BF","20m","B","8BF20mB","28/8","Araneae","Philodromidae","","",4,"2","","","Philodromidae__","Philodromidae_","8BF20m","8BF","8BFB"," ","8BF20m 2","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018"
"1821","8","BF","20m","B","8BF20mB","28/8","Araneae","Salticidae","Pseudeuophrys","sp.",3,"2","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","8BF20m","8BF","8BFB","Pseudeuophrys sp.","8BF20m 2","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018"
"1822","8","BF","20m","B","8BF20mB","28/8","Araneae","Salticidae","Salticus","sp.",1,"2","","x","Salticidae_Salticus_sp.","Salticidae_Salticus","8BF20m","8BF","8BFB","Salticus sp.","8BF20m 2","Araneae_Salticidae_Salticus_sp.","G_Araneae_Salticidae_Salticus_sp.","2018"
"1823","8","BF","20m","B","8BF20mB","28/8","Araneae","Segestriidae","","",1,"2","","","Segestriidae__","Segestriidae_","8BF20m","8BF","8BFB"," ","8BF20m 2","Araneae_Segestriidae__","F_Araneae_Segestriidae__","2018"
"1824","8","BF","20m","B","8BF20mB","28/8","Araneae","Thomisidae","Xysticus","sp.",3,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","8BF20m","8BF","8BFB","Xysticus sp.","8BF20m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"1825","8","BF","20m","B","8BF20mB","28/8","Araneae","Uloboridae","","",1,"2","","","Uloboridae__","Uloboridae_","8BF20m","8BF","8BFB"," ","8BF20m 2","Araneae_Uloboridae__","F_Araneae_Uloboridae__","2018"
"1826","8","BF","20m","B","8BF20mB","28/8","Araneae","","","",1,"2","","","__","_","8BF20m","8BF","8BFB"," ","8BF20m 2","Araneae___","O_Araneae___","2018"
"1827","8","BF","20m","B","8BF20mB","28/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF20m","8BF","8BFB"," ","8BF20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1828","8","BF","20m","B","8BF20mB","28/8","Neuroptera","","","",0,"2","","","__","_","8BF20m","8BF","8BFB"," ","8BF20m 2","Neuroptera___","O_Neuroptera___","2018"
"1829","8","BF","20m","B","8BF20mB","28/8","Opiliones","Phalangiidae","Phalangium","opilio",1,"2","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","8BF20m","8BF","8BFB","Phalangium opilio","8BF20m 2","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"1830","8","BF","00m","F","8BF00mF","28/8","Araneae","Oxyopidae","Oxyopes","sp.",3,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","8BF00m","8BF","8BFF","Oxyopes sp.","8BF00m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"1831","8","BF","00m","F","8BF00mF","28/8","Araneae","Philodromidae","","",1,"2","","","Philodromidae__","Philodromidae_","8BF00m","8BF","8BFF"," ","8BF00m 2","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018"
"1832","8","BF","00m","F","8BF00mF","28/8","Araneae","Salticidae","Ballus","sp.",1,"2","","x","Salticidae_Ballus_sp.","Salticidae_Ballus","8BF00m","8BF","8BFF","Ballus sp.","8BF00m 2","Araneae_Salticidae_Ballus_sp.","G_Araneae_Salticidae_Ballus_sp.","2018"
"1833","8","BF","00m","F","8BF00mF","28/8","Araneae","Salticidae","","",1,"2","","","Salticidae__","Salticidae_","8BF00m","8BF","8BFF"," ","8BF00m 2","Araneae_Salticidae__","F_Araneae_Salticidae__","2018"
"1834","8","BF","00m","F","8BF00mF","28/8","Araneae","Thomisidae","Runcinia","grammica",2,"2","x","x","Thomisidae_Runcinia_grammica","Thomisidae_Runcinia","8BF00m","8BF","8BFF","Runcinia grammica","8BF00m 2","Araneae_Thomisidae_Runcinia_grammica","S_Araneae_Thomisidae_Runcinia_grammica","2018"
"1835","8","BF","00m","F","8BF00mF","28/8","Araneae","Thomisidae","Xysticus","sp.",2,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","8BF00m","8BF","8BFF","Xysticus sp.","8BF00m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"1836","8","BF","00m","F","8BF00mF","28/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF00m","8BF","8BFF"," ","8BF00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1837","8","BF","00m","F","8BF00mF","28/8","Neuroptera","Chrysopidae","","",2,"2","","","Chrysopidae__","Chrysopidae_","8BF00m","8BF","8BFF"," ","8BF00m 2","Neuroptera_Chrysopidae__","F_Neuroptera_Chrysopidae__","2018"
"1838","8","BF","00m","F","8BF00mF","28/8","Opiliones","","","",0,"2","","","__","_","8BF00m","8BF","8BFF"," ","8BF00m 2","Opiliones___","O_Opiliones___","2018"
"1839","8","BF","00m","P","8BF00mP","15/8","Araneae","Linyphiidae","Tenuiphantes","sp.",2,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","8BF00m","8BF","8BFP","Tenuiphantes sp.","8BF00m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"1840","8","BF","00m","P","8BF00mP","15/8","Araneae","Lycosidae","Hogna","radiata",1,"2","x","x","Lycosidae_Hogna_radiata","Lycosidae_Hogna","8BF00m","8BF","8BFP","Hogna radiata","8BF00m 2","Araneae_Lycosidae_Hogna_radiata","S_Araneae_Lycosidae_Hogna_radiata","2018"
"1841","8","BF","00m","P","8BF00mP","15/8","Araneae","Lycosidae","Xerolycosa","sp.",2,"2","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BF00m","8BF","8BFP","Xerolycosa sp.","8BF00m 2","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018"
"1842","8","BF","00m","P","8BF00mP","15/8","Araneae","Lycosidae","","",2,"2","","","Lycosidae__","Lycosidae_","8BF00m","8BF","8BFP"," ","8BF00m 2","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018"
"1843","8","BF","00m","P","8BF00mP","15/8","Araneae","Theridiidae","","",1,"2","","","Theridiidae__","Theridiidae_","8BF00m","8BF","8BFP"," ","8BF00m 2","Araneae_Theridiidae__","F_Araneae_Theridiidae__","2018"
"1844","8","BF","00m","P","8BF00mP","15/8","Coleoptera","Carabidae","Pseudoophonus","rufipes",4,"2","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","8BF00m","8BF","8BFP","Pseudoophonus rufipes","8BF00m 2","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018"
"1845","8","BF","00m","P","8BF00mP","15/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF00m","8BF","8BFP"," ","8BF00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1846","8","BF","00m","P","8BF00mP","15/8","Neuroptera","","","",0,"2","","","__","_","8BF00m","8BF","8BFP"," ","8BF00m 2","Neuroptera___","O_Neuroptera___","2018"
"1847","8","BF","00m","P","8BF00mP","15/8","Opiliones","Phalangiidae","","",3,"2","","","Phalangiidae__","Phalangiidae_","8BF00m","8BF","8BFP"," ","8BF00m 2","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"1848","8","BF","05m","P","8BF05mP","15/8","Araneae","Linyphiidae","Pelecopsis","parallela",1,"2","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","8BF05m","8BF","8BFP","Pelecopsis parallela","8BF05m 2","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018"
"1849","8","BF","05m","P","8BF05mP","15/8","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","8BF05m","8BF","8BFP","Tenuiphantes sp.","8BF05m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"1850","8","BF","05m","P","8BF05mP","15/8","Araneae","Lycosidae","Trochosa","sp.",4,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BF05m","8BF","8BFP","Trochosa sp.","8BF05m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"1851","8","BF","05m","P","8BF05mP","15/8","Araneae","Lycosidae","Xerolycosa","miniata",1,"2","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","8BF05m","8BF","8BFP","Xerolycosa miniata","8BF05m 2","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018"
"1852","8","BF","05m","P","8BF05mP","15/8","Coleoptera","Carabidae","Harpalus","affinis",6,"2","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","8BF05m","8BF","8BFP","Harpalus affinis","8BF05m 2","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018"
"1853","8","BF","05m","P","8BF05mP","15/8","Coleoptera","Carabidae","Pseudoophonus","rufipes",2,"2","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","8BF05m","8BF","8BFP","Pseudoophonus rufipes","8BF05m 2","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018"
"1854","8","BF","05m","P","8BF05mP","15/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF05m","8BF","8BFP"," ","8BF05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1855","8","BF","05m","P","8BF05mP","15/8","Neuroptera","","","",0,"2","","","__","_","8BF05m","8BF","8BFP"," ","8BF05m 2","Neuroptera___","O_Neuroptera___","2018"
"1856","8","BF","05m","P","8BF05mP","15/8","Opiliones","","","",0,"2","","","__","_","8BF05m","8BF","8BFP"," ","8BF05m 2","Opiliones___","O_Opiliones___","2018"
"1857","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","Agyneta","rurestris",1,"2","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","8BF20m","8BF","8BFP","Agyneta rurestris","8BF20m 2","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018"
"1858","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","Erigone","autumnalis",1,"2","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","8BF20m","8BF","8BFP","Erigone autumnalis","8BF20m 2","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018"
"1859","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","Pelecopsis","parallela",2,"2","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","8BF20m","8BF","8BFP","Pelecopsis parallela","8BF20m 2","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018"
"1860","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","Pelecopsis","sp.",1,"2","","x","Linyphiidae_Pelecopsis_sp.","Linyphiidae_Pelecopsis","8BF20m","8BF","8BFP","Pelecopsis sp.","8BF20m 2","Araneae_Linyphiidae_Pelecopsis_sp.","G_Araneae_Linyphiidae_Pelecopsis_sp.","2018"
"1861","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","","",1,"2","","","Linyphiidae__","Linyphiidae_","8BF20m","8BF","8BFP"," ","8BF20m 2","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018"
"1862","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Pardosa","proxima",1,"2","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","8BF20m","8BF","8BFP","Pardosa proxima","8BF20m 2","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018"
"1863","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Pardosa","sp.",2,"2","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","8BF20m","8BF","8BFP","Pardosa sp.","8BF20m 2","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018"
"1864","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Trochosa","sp.",9,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BF20m","8BF","8BFP","Trochosa sp.","8BF20m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"1865","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Xerolycosa","miniata",1,"2","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","8BF20m","8BF","8BFP","Xerolycosa miniata","8BF20m 2","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018"
"1866","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Xerolycosa","sp.",1,"2","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BF20m","8BF","8BFP","Xerolycosa sp.","8BF20m 2","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018"
"1867","8","BF","20m","P","8BF20mP","15/8","Coleoptera","Carabidae","Harpalus","affinis",7,"2","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","8BF20m","8BF","8BFP","Harpalus affinis","8BF20m 2","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018"
"1868","8","BF","20m","P","8BF20mP","15/8","Coleoptera","Carabidae","Pseudoophonus","rufipes",1,"2","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","8BF20m","8BF","8BFP","Pseudoophonus rufipes","8BF20m 2","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018"
"1869","8","BF","20m","P","8BF20mP","15/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF20m","8BF","8BFP"," ","8BF20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1870","8","BF","20m","P","8BF20mP","15/8","Neuroptera","","","",0,"2","","","__","_","8BF20m","8BF","8BFP"," ","8BF20m 2","Neuroptera___","O_Neuroptera___","2018"
"1871","8","BF","20m","P","8BF20mP","15/8","Opiliones","","","",0,"2","","","__","_","8BF20m","8BF","8BFP"," ","8BF20m 2","Opiliones___","O_Opiliones___","2018"
"1872","9","BE","00m","B","9BE00mB","28/8","Araneae","Araneidae","Araniella","sp.",1,"2","","x","Araneidae_Araniella_sp.","Araneidae_Araniella","9BE00m","9BE","9BEB","Araniella sp.","9BE00m 2","Araneae_Araneidae_Araniella_sp.","G_Araneae_Araneidae_Araniella_sp.","2018"
"1873","9","BE","00m","B","9BE00mB","28/8","Araneae","Thomisidae","Runcinia","grammica",1,"2","x","x","Thomisidae_Runcinia_grammica","Thomisidae_Runcinia","9BE00m","9BE","9BEB","Runcinia grammica","9BE00m 2","Araneae_Thomisidae_Runcinia_grammica","S_Araneae_Thomisidae_Runcinia_grammica","2018"
"1874","9","BE","00m","B","9BE00mB","28/8","Araneae","Thomisidae","Xysticus","sp.",3,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","9BE00m","9BE","9BEB","Xysticus sp.","9BE00m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"1875","9","BE","00m","B","9BE00mB","28/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","9BE00m","9BE","9BEB"," ","9BE00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1876","9","BE","00m","B","9BE00mB","28/8","Neuroptera","","","",0,"2","","","__","_","9BE00m","9BE","9BEB"," ","9BE00m 2","Neuroptera___","O_Neuroptera___","2018"
"1877","9","BE","00m","B","9BE00mB","28/8","Opiliones","Phalangiidae","","",1,"2","","","Phalangiidae__","Phalangiidae_","9BE00m","9BE","9BEB"," ","9BE00m 2","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"1878","9","BE","05m","B","9BE05mB","28/8","Araneae","Araneidae","Araneus","sp.",1,"2","","x","Araneidae_Araneus_sp.","Araneidae_Araneus","9BE05m","9BE","9BEB","Araneus sp.","9BE05m 2","Araneae_Araneidae_Araneus_sp.","G_Araneae_Araneidae_Araneus_sp.","2018"
"1879","9","BE","05m","B","9BE05mB","28/8","Araneae","Linyphiidae","","",1,"2","","","Linyphiidae__","Linyphiidae_","9BE05m","9BE","9BEB"," ","9BE05m 2","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018"
"1880","9","BE","05m","B","9BE05mB","28/8","Araneae","Philodromidae","Philodromus","sp.",1,"2","","x","Philodromidae_Philodromus_sp.","Philodromidae_Philodromus","9BE05m","9BE","9BEB","Philodromus sp.","9BE05m 2","Araneae_Philodromidae_Philodromus_sp.","G_Araneae_Philodromidae_Philodromus_sp.","2018"
"1881","9","BE","05m","B","9BE05mB","28/8","Araneae","Pisauridae","Pisaura","mirabilis",2,"2","x","x","Pisauridae_Pisaura_mirabilis","Pisauridae_Pisaura","9BE05m","9BE","9BEB","Pisaura mirabilis","9BE05m 2","Araneae_Pisauridae_Pisaura_mirabilis","S_Araneae_Pisauridae_Pisaura_mirabilis","2018"
"1882","9","BE","05m","B","9BE05mB","28/8","Araneae","Thomisidae","Runcinia","grammica",1,"2","x","x","Thomisidae_Runcinia_grammica","Thomisidae_Runcinia","9BE05m","9BE","9BEB","Runcinia grammica","9BE05m 2","Araneae_Thomisidae_Runcinia_grammica","S_Araneae_Thomisidae_Runcinia_grammica","2018"
"1883","9","BE","05m","B","9BE05mB","28/8","Araneae","Thomisidae","Xysticus","sp.",3,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","9BE05m","9BE","9BEB","Xysticus sp.","9BE05m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"1884","9","BE","05m","B","9BE05mB","28/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","9BE05m","9BE","9BEB"," ","9BE05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1885","9","BE","05m","B","9BE05mB","28/8","Neuroptera","","","",0,"2","","","__","_","9BE05m","9BE","9BEB"," ","9BE05m 2","Neuroptera___","O_Neuroptera___","2018"
"1886","9","BE","05m","B","9BE05mB","28/8","Opiliones","","","",0,"2","","","__","_","9BE05m","9BE","9BEB"," ","9BE05m 2","Opiliones___","O_Opiliones___","2018"
"1887","9","BE","20m","B","9BE20mB","28/8","Araneae","","","",0,"2","","","__","_","9BE20m","9BE","9BEB"," ","9BE20m 2","Araneae___","O_Araneae___","2018"
"1888","9","BE","20m","B","9BE20mB","28/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","9BE20m","9BE","9BEB"," ","9BE20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"1889","9","BE","20m","B","9BE20mB","28/8","Neuroptera","","","",0,"2","","","__","_","9BE20m","9BE","9BEB"," ","9BE20m 2","Neuroptera___","O_Neuroptera___","2018"
"1890","9","BE","20m","B","9BE20mB","28/8","Opiliones","","","",0,"2","","","__","_","9BE20m","9BE","9BEB"," ","9BE20m 2","Opiliones___","O_Opiliones___","2018"
"1891","9","BE","00m","F","9BE00mF","3/9","Araneae","Araneidae","","",1,"2","","","Araneidae__","Araneidae_","9BE00m","9BE","9BEF"," ","9BE00m 2","Araneae_Araneidae__","F_Araneae_Araneidae__","2018"
"1892","9","BE","00m","F","9BE00mF","3/9","Araneae","Oxyopidae","Oxyopes","sp.",1,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","9BE00m","9BE","9BEF","Oxyopes sp.","9BE00m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018"
"1893","9","BE","00m","F","9BE00mF","3/9","Araneae","Thomisidae","Xysticus","sp.",1,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","9BE00m","9BE","9BEF","Xysticus sp.","9BE00m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
