"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs","year","subfamily"
"1830","8","BF","00m","F","8BF00mF","28/8","Araneae","Oxyopidae","Oxyopes","sp.",3,"2","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","8BF00m","8BF","8BFF","Oxyopes sp.","8BF00m 2","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018",NA
"1831","8","BF","00m","F","8BF00mF","28/8","Araneae","Philodromidae","","",1,"2","","","Philodromidae__","Philodromidae_","8BF00m","8BF","8BFF"," ","8BF00m 2","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018",NA
"1832","8","BF","00m","F","8BF00mF","28/8","Araneae","Salticidae","Ballus","sp.",1,"2","","x","Salticidae_Ballus_sp.","Salticidae_Ballus","8BF00m","8BF","8BFF","Ballus sp.","8BF00m 2","Araneae_Salticidae_Ballus_sp.","G_Araneae_Salticidae_Ballus_sp.","2018",NA
"1833","8","BF","00m","F","8BF00mF","28/8","Araneae","Salticidae","","",1,"2","","","Salticidae__","Salticidae_","8BF00m","8BF","8BFF"," ","8BF00m 2","Araneae_Salticidae__","F_Araneae_Salticidae__","2018",NA
"1834","8","BF","00m","F","8BF00mF","28/8","Araneae","Thomisidae","Runcinia","grammica",2,"2","x","x","Thomisidae_Runcinia_grammica","Thomisidae_Runcinia","8BF00m","8BF","8BFF","Runcinia grammica","8BF00m 2","Araneae_Thomisidae_Runcinia_grammica","S_Araneae_Thomisidae_Runcinia_grammica","2018",NA
"1835","8","BF","00m","F","8BF00mF","28/8","Araneae","Thomisidae","Xysticus","sp.",2,"2","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","8BF00m","8BF","8BFF","Xysticus sp.","8BF00m 2","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018",NA
"1836","8","BF","00m","F","8BF00mF","28/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF00m","8BF","8BFF"," ","8BF00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1837","8","BF","00m","F","8BF00mF","28/8","Neuroptera","Chrysopidae","","",2,"2","","","Chrysopidae__","Chrysopidae_","8BF00m","8BF","8BFF"," ","8BF00m 2","Neuroptera_Chrysopidae__","F_Neuroptera_Chrysopidae__","2018",NA
"1838","8","BF","00m","F","8BF00mF","28/8","Opiliones","","","",0,"2","","","__","_","8BF00m","8BF","8BFF"," ","8BF00m 2","Opiliones___","O_Opiliones___","2018",NA
"1839","8","BF","00m","P","8BF00mP","15/8","Araneae","Linyphiidae","Tenuiphantes","sp.",2,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","8BF00m","8BF","8BFP","Tenuiphantes sp.","8BF00m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"1840","8","BF","00m","P","8BF00mP","15/8","Araneae","Lycosidae","Hogna","radiata",1,"2","x","x","Lycosidae_Hogna_radiata","Lycosidae_Hogna","8BF00m","8BF","8BFP","Hogna radiata","8BF00m 2","Araneae_Lycosidae_Hogna_radiata","S_Araneae_Lycosidae_Hogna_radiata","2018",NA
"1841","8","BF","00m","P","8BF00mP","15/8","Araneae","Lycosidae","Xerolycosa","sp.",2,"2","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BF00m","8BF","8BFP","Xerolycosa sp.","8BF00m 2","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018",NA
"1842","8","BF","00m","P","8BF00mP","15/8","Araneae","Lycosidae","","",2,"2","","","Lycosidae__","Lycosidae_","8BF00m","8BF","8BFP"," ","8BF00m 2","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"1843","8","BF","00m","P","8BF00mP","15/8","Araneae","Theridiidae","","",1,"2","","","Theridiidae__","Theridiidae_","8BF00m","8BF","8BFP"," ","8BF00m 2","Araneae_Theridiidae__","F_Araneae_Theridiidae__","2018",NA
"1844","8","BF","00m","P","8BF00mP","15/8","Coleoptera","Carabidae","Pseudoophonus","rufipes",4,"2","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","8BF00m","8BF","8BFP","Pseudoophonus rufipes","8BF00m 2","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018",NA
"1845","8","BF","00m","P","8BF00mP","15/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF00m","8BF","8BFP"," ","8BF00m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1846","8","BF","00m","P","8BF00mP","15/8","Neuroptera","","","",0,"2","","","__","_","8BF00m","8BF","8BFP"," ","8BF00m 2","Neuroptera___","O_Neuroptera___","2018",NA
"1847","8","BF","00m","P","8BF00mP","15/8","Opiliones","Phalangiidae","","",3,"2","","","Phalangiidae__","Phalangiidae_","8BF00m","8BF","8BFP"," ","8BF00m 2","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018",NA
"1848","8","BF","05m","P","8BF05mP","15/8","Araneae","Linyphiidae","Pelecopsis","parallela",1,"2","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","8BF05m","8BF","8BFP","Pelecopsis parallela","8BF05m 2","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018",NA
"1849","8","BF","05m","P","8BF05mP","15/8","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"2","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","8BF05m","8BF","8BFP","Tenuiphantes sp.","8BF05m 2","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"1850","8","BF","05m","P","8BF05mP","15/8","Araneae","Lycosidae","Trochosa","sp.",4,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BF05m","8BF","8BFP","Trochosa sp.","8BF05m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"1851","8","BF","05m","P","8BF05mP","15/8","Araneae","Lycosidae","Xerolycosa","miniata",1,"2","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","8BF05m","8BF","8BFP","Xerolycosa miniata","8BF05m 2","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018",NA
"1852","8","BF","05m","P","8BF05mP","15/8","Coleoptera","Carabidae","Harpalus","affinis",6,"2","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","8BF05m","8BF","8BFP","Harpalus affinis","8BF05m 2","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018",NA
"1853","8","BF","05m","P","8BF05mP","15/8","Coleoptera","Carabidae","Pseudoophonus","rufipes",2,"2","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","8BF05m","8BF","8BFP","Pseudoophonus rufipes","8BF05m 2","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018",NA
"1854","8","BF","05m","P","8BF05mP","15/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF05m","8BF","8BFP"," ","8BF05m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1855","8","BF","05m","P","8BF05mP","15/8","Neuroptera","","","",0,"2","","","__","_","8BF05m","8BF","8BFP"," ","8BF05m 2","Neuroptera___","O_Neuroptera___","2018",NA
"1856","8","BF","05m","P","8BF05mP","15/8","Opiliones","","","",0,"2","","","__","_","8BF05m","8BF","8BFP"," ","8BF05m 2","Opiliones___","O_Opiliones___","2018",NA
"1857","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","Agyneta","rurestris",1,"2","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","8BF20m","8BF","8BFP","Agyneta rurestris","8BF20m 2","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018",NA
"1858","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","Erigone","autumnalis",1,"2","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","8BF20m","8BF","8BFP","Erigone autumnalis","8BF20m 2","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018",NA
"1859","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","Pelecopsis","parallela",2,"2","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","8BF20m","8BF","8BFP","Pelecopsis parallela","8BF20m 2","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018",NA
"1860","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","Pelecopsis","sp.",1,"2","","x","Linyphiidae_Pelecopsis_sp.","Linyphiidae_Pelecopsis","8BF20m","8BF","8BFP","Pelecopsis sp.","8BF20m 2","Araneae_Linyphiidae_Pelecopsis_sp.","G_Araneae_Linyphiidae_Pelecopsis_sp.","2018",NA
"1861","8","BF","20m","P","8BF20mP","15/8","Araneae","Linyphiidae","","",1,"2","","","Linyphiidae__","Linyphiidae_","8BF20m","8BF","8BFP"," ","8BF20m 2","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018",NA
"1862","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Pardosa","proxima",1,"2","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","8BF20m","8BF","8BFP","Pardosa proxima","8BF20m 2","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018",NA
"1863","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Pardosa","sp.",2,"2","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","8BF20m","8BF","8BFP","Pardosa sp.","8BF20m 2","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018",NA
"1864","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Trochosa","sp.",9,"2","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","8BF20m","8BF","8BFP","Trochosa sp.","8BF20m 2","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"1865","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Xerolycosa","miniata",1,"2","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","8BF20m","8BF","8BFP","Xerolycosa miniata","8BF20m 2","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018",NA
"1866","8","BF","20m","P","8BF20mP","15/8","Araneae","Lycosidae","Xerolycosa","sp.",1,"2","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","8BF20m","8BF","8BFP","Xerolycosa sp.","8BF20m 2","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018",NA
"1867","8","BF","20m","P","8BF20mP","15/8","Coleoptera","Carabidae","Harpalus","affinis",7,"2","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","8BF20m","8BF","8BFP","Harpalus affinis","8BF20m 2","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018",NA
"1868","8","BF","20m","P","8BF20mP","15/8","Coleoptera","Carabidae","Pseudoophonus","rufipes",1,"2","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","8BF20m","8BF","8BFP","Pseudoophonus rufipes","8BF20m 2","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018",NA
"1869","8","BF","20m","P","8BF20mP","15/8","Dermaptera","Forficulidae","","",0,"2","","","Forficulidae__","Forficulidae_","8BF20m","8BF","8BFP"," ","8BF20m 2","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"1870","8","BF","20m","P","8BF20mP","15/8","Neuroptera","","","",0,"2","","","__","_","8BF20m","8BF","8BFP"," ","8BF20m 2","Neuroptera___","O_Neuroptera___","2018",NA
"1871","8","BF","20m","P","8BF20mP","15/8","Opiliones","","","",0,"2","","","__","_","8BF20m","8BF","8BFP"," ","8BF20m 2","Opiliones___","O_Opiliones___","2018",NA
"2572","2","BE","00m","B","2BE00mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",1,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","2BE00m","2BE","2BEB","Oxyopes sp.","2BE00m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018",NA
"2573","2","BE","00m","B","2BE00mB","11/10","Araneae","Thomisidae","Xysticus","sp.",1,"3","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","2BE00m","2BE","2BEB","Xysticus sp.","2BE00m 3","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018",NA
"2574","2","BE","00m","B","2BE00mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","2BE00m","2BE","2BEB"," ","2BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"2575","2","BE","00m","B","2BE00mB","11/10","Neuroptera","","","",0,"3","","","__","_","2BE00m","2BE","2BEB"," ","2BE00m 3","Neuroptera___","O_Neuroptera___","2018",NA
"2576","2","BE","00m","B","2BE00mB","11/10","Opiliones","Phalangiidae","Odiellus","spinosus",1,"3","x","x","Phalangiidae_Odiellus_spinosus","Phalangiidae_Odiellus","2BE00m","2BE","2BEB","Odiellus spinosus","2BE00m 3","Opiliones_Phalangiidae_Odiellus_spinosus","S_Opiliones_Phalangiidae_Odiellus_spinosus","2018",NA
"2577","2","BE","00m","B","2BE00mB","11/10","Opiliones","","","",0,"3","","","__","_","2BE00m","2BE","2BEB"," ","2BE00m 3","Opiliones___","O_Opiliones___","2018",NA
"2578","2","BE","05m","B","2BE05mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",6,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","2BE05m","2BE","2BEB","Oxyopes sp.","2BE05m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018",NA
"2579","2","BE","05m","B","2BE05mB","11/10","Araneae","Philodromidae","","",1,"3","","","Philodromidae__","Philodromidae_","2BE05m","2BE","2BEB"," ","2BE05m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018",NA
"2580","2","BE","05m","B","2BE05mB","11/10","Araneae","Theridiidae","","",2,"3","","","Theridiidae__","Theridiidae_","2BE05m","2BE","2BEB"," ","2BE05m 3","Araneae_Theridiidae__","F_Araneae_Theridiidae__","2018",NA
"2581","2","BE","05m","B","2BE05mB","11/10","Araneae","Thomisidae","Synema","globosum",1,"3","x","x","Thomisidae_Synema_globosum","Thomisidae_Synema","2BE05m","2BE","2BEB","Synema globosum","2BE05m 3","Araneae_Thomisidae_Synema_globosum","S_Araneae_Thomisidae_Synema_globosum","2018",NA
"2582","2","BE","05m","B","2BE05mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","2BE05m","2BE","2BEB"," ","2BE05m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"2583","2","BE","05m","B","2BE05mB","11/10","Neuroptera","","","",0,"3","","","__","_","2BE05m","2BE","2BEB"," ","2BE05m 3","Neuroptera___","O_Neuroptera___","2018",NA
"2584","2","BE","05m","B","2BE05mB","11/10","Opiliones","Phalangiidae","Phalangium","opilio",6,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BE05m","2BE","2BEB","Phalangium opilio","2BE05m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"2585","2","BE","05m","B","2BE05mB","11/10","Opiliones","","","",0,"3","","","__","_","2BE05m","2BE","2BEB"," ","2BE05m 3","Opiliones___","O_Opiliones___","2018",NA
"2586","2","BE","20m","B","2BE20mB","11/10","Araneae","Araneidae","","",1,"3","","","Araneidae__","Araneidae_","2BE20m","2BE","2BEB"," ","2BE20m 3","Araneae_Araneidae__","F_Araneae_Araneidae__","2018",NA
"2587","2","BE","20m","B","2BE20mB","11/10","Araneae","Oxyopidae","Oxyopes","sp.",4,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","2BE20m","2BE","2BEB","Oxyopes sp.","2BE20m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018",NA
"2588","2","BE","20m","B","2BE20mB","11/10","Araneae","Philodromidae","","",1,"3","","","Philodromidae__","Philodromidae_","2BE20m","2BE","2BEB"," ","2BE20m 3","Araneae_Philodromidae__","F_Araneae_Philodromidae__","2018",NA
"2589","2","BE","20m","B","2BE20mB","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","2BE20m","2BE","2BEB"," ","2BE20m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"2590","2","BE","20m","B","2BE20mB","11/10","Neuroptera","","","",0,"3","","","__","_","2BE20m","2BE","2BEB"," ","2BE20m 3","Neuroptera___","O_Neuroptera___","2018",NA
"2591","2","BE","20m","B","2BE20mB","11/10","Opiliones","Phalangiidae","Phalangium","opilio",1,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BE20m","2BE","2BEB","Phalangium opilio","2BE20m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"2592","2","BE","20m","B","2BE20mB","11/10","Opiliones","","","",0,"3","","","__","_","2BE20m","2BE","2BEB"," ","2BE20m 3","Opiliones___","O_Opiliones___","2018",NA
"2593","2","BE","00m","F","2BE00mF","11/10","Araneae","Araneidae","Cyclosa","sp.",1,"3","","x","Araneidae_Cyclosa_sp.","Araneidae_Cyclosa","2BE00m","2BE","2BEF","Cyclosa sp.","2BE00m 3","Araneae_Araneidae_Cyclosa_sp.","G_Araneae_Araneidae_Cyclosa_sp.","2018",NA
"2594","2","BE","00m","F","2BE00mF","11/10","Araneae","Araneidae","Hypsosinga","sp.",1,"3","","x","Araneidae_Hypsosinga_sp.","Araneidae_Hypsosinga","2BE00m","2BE","2BEF","Hypsosinga sp.","2BE00m 3","Araneae_Araneidae_Hypsosinga_sp.","G_Araneae_Araneidae_Hypsosinga_sp.","2018",NA
"2595","2","BE","00m","F","2BE00mF","11/10","Araneae","Araneidae","Mangora","acalypha",7,"3","x","x","Araneidae_Mangora_acalypha","Araneidae_Mangora","2BE00m","2BE","2BEF","Mangora acalypha","2BE00m 3","Araneae_Araneidae_Mangora_acalypha","S_Araneae_Araneidae_Mangora_acalypha","2018",NA
"2596","2","BE","00m","F","2BE00mF","11/10","Araneae","Lycosidae","","",1,"3","","","Lycosidae__","Lycosidae_","2BE00m","2BE","2BEF"," ","2BE00m 3","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"2597","2","BE","00m","F","2BE00mF","11/10","Araneae","Oxyopidae","Oxyopes","sp.",1,"3","","x","Oxyopidae_Oxyopes_sp.","Oxyopidae_Oxyopes","2BE00m","2BE","2BEF","Oxyopes sp.","2BE00m 3","Araneae_Oxyopidae_Oxyopes_sp.","G_Araneae_Oxyopidae_Oxyopes_sp.","2018",NA
"2598","2","BE","00m","F","2BE00mF","11/10","Araneae","Theridiidae","","",3,"3","","","Theridiidae__","Theridiidae_","2BE00m","2BE","2BEF"," ","2BE00m 3","Araneae_Theridiidae__","F_Araneae_Theridiidae__","2018",NA
"2599","2","BE","00m","F","2BE00mF","11/10","Araneae","Thomisidae","Xysticus","sp.",2,"3","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","2BE00m","2BE","2BEF","Xysticus sp.","2BE00m 3","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018",NA
"2600","2","BE","00m","F","2BE00mF","11/10","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","2BE00m","2BE","2BEF"," ","2BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"2601","2","BE","00m","F","2BE00mF","11/10","Neuroptera","","","",0,"3","","","__","_","2BE00m","2BE","2BEF"," ","2BE00m 3","Neuroptera___","O_Neuroptera___","2018",NA
"2602","2","BE","00m","F","2BE00mF","11/10","Opiliones","","","",0,"3","","","__","_","2BE00m","2BE","2BEF"," ","2BE00m 3","Opiliones___","O_Opiliones___","2018",NA
"2603","2","BE","00m","P","2BE00mP","14/9","Araneae","Gnaphosidae","Zelotes","sp.",1,"3","","x","Gnaphosidae_Zelotes_sp.","Gnaphosidae_Zelotes","2BE00m","2BE","2BEP","Zelotes sp.","2BE00m 3","Araneae_Gnaphosidae_Zelotes_sp.","G_Araneae_Gnaphosidae_Zelotes_sp.","2018",NA
"2604","2","BE","00m","P","2BE00mP","14/9","Araneae","Linyphiidae","Erigone","autumnalis",2,"3","x","x","Linyphiidae_Erigone_autumnalis","Linyphiidae_Erigone","2BE00m","2BE","2BEP","Erigone autumnalis","2BE00m 3","Araneae_Linyphiidae_Erigone_autumnalis","S_Araneae_Linyphiidae_Erigone_autumnalis","2018",NA
"2605","2","BE","00m","P","2BE00mP","14/9","Araneae","Linyphiidae","Pelecopsis","parallela",1,"3","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","2BE00m","2BE","2BEP","Pelecopsis parallela","2BE00m 3","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018",NA
"2606","2","BE","00m","P","2BE00mP","14/9","Araneae","Linyphiidae","","",1,"3","","","Linyphiidae__","Linyphiidae_","2BE00m","2BE","2BEP"," ","2BE00m 3","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018",NA
"2607","2","BE","00m","P","2BE00mP","14/9","Araneae","Lycosidae","Pardosa","sp.",2,"3","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","2BE00m","2BE","2BEP","Pardosa sp.","2BE00m 3","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018",NA
"2608","2","BE","00m","P","2BE00mP","14/9","Araneae","Lycosidae","Trochosa","sp.",2,"3","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","2BE00m","2BE","2BEP","Trochosa sp.","2BE00m 3","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018",NA
"2609","2","BE","00m","P","2BE00mP","14/9","Araneae","Lycosidae","Xerolycosa","sp.",8,"3","","x","Lycosidae_Xerolycosa_sp.","Lycosidae_Xerolycosa","2BE00m","2BE","2BEP","Xerolycosa sp.","2BE00m 3","Araneae_Lycosidae_Xerolycosa_sp.","G_Araneae_Lycosidae_Xerolycosa_sp.","2018",NA
"2610","2","BE","00m","P","2BE00mP","14/9","Araneae","Lycosidae","","",1,"3","","","Lycosidae__","Lycosidae_","2BE00m","2BE","2BEP"," ","2BE00m 3","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"2611","2","BE","00m","P","2BE00mP","14/9","Araneae","Thomisidae","Ozyptila","sanctuaria",1,"3","x","x","Thomisidae_Ozyptila_sanctuaria","Thomisidae_Ozyptila","2BE00m","2BE","2BEP","Ozyptila sanctuaria","2BE00m 3","Araneae_Thomisidae_Ozyptila_sanctuaria","S_Araneae_Thomisidae_Ozyptila_sanctuaria","2018",NA
"2612","2","BE","00m","P","2BE00mP","14/9","Coleoptera","Carabidae","Harpalus","dimidiatus",1,"3","x","x","Carabidae_Harpalus_dimidiatus","Carabidae_Harpalus","2BE00m","2BE","2BEP","Harpalus dimidiatus","2BE00m 3","Coleoptera_Carabidae_Harpalus_dimidiatus","S_Coleoptera_Carabidae_Harpalus_dimidiatus","2018",NA
"2613","2","BE","00m","P","2BE00mP","14/9","Coleoptera","Carabidae","Pseudoophonus","rufipes",2,"3","x","x","Carabidae_Pseudoophonus_rufipes","Carabidae_Pseudoophonus","2BE00m","2BE","2BEP","Pseudoophonus rufipes","2BE00m 3","Coleoptera_Carabidae_Pseudoophonus_rufipes","S_Coleoptera_Carabidae_Pseudoophonus_rufipes","2018",NA
"2614","2","BE","00m","P","2BE00mP","14/9","Dermaptera","Forficulidae","","",0,"3","","","Forficulidae__","Forficulidae_","2BE00m","2BE","2BEP"," ","2BE00m 3","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"2615","2","BE","00m","P","2BE00mP","14/9","Neuroptera","","","",0,"3","","","__","_","2BE00m","2BE","2BEP"," ","2BE00m 3","Neuroptera___","O_Neuroptera___","2018",NA
"2616","2","BE","00m","P","2BE00mP","14/9","Opiliones","Phalangiidae","Phalangium","opilio",2,"3","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BE00m","2BE","2BEP","Phalangium opilio","2BE00m 3","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"2617","2","BE","00m","P","2BE00mP","14/9","Opiliones","","","",6,"3","","","__","_","2BE00m","2BE","2BEP"," ","2BE00m 3","Opiliones___","O_Opiliones___","2018",NA
"2618","2","BE","05m","P","2BE05mP","14/9","Araneae","Gnaphosidae","","",1,"3","","","Gnaphosidae__","Gnaphosidae_","2BE05m","2BE","2BEP"," ","2BE05m 3","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__","2018",NA
